Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue,Calculated_Revenue
TXN03098,2024-09-18,P004,R05,SR023,C056,46,50.19,2308.74,2308.74
TXN03099,2024-11-10,P006,R04,SR028,C065,41,27.58,1130.78,
TXN03100,2024-04-21,P002,R05,SR029,C112,59,52.8,3115.2,3115.2
TXN03101,2025-02-03,P007,R05,SR017,C038,42,41.3,1734.6,1734.6
TXN03102,2024-04-09,P008,R05,SR005,C038,47,32.02,1504.94,1504.94
TXN03103,2025-08-24,P002,R05,SR005,C008,51,51.15,2608.65,2608.65
TXN03104,2025-10-29,P005,R04,SR028,C004,37,68.32,2527.84,2527.8399999999997
TXN03105,2024-04-03,P004,R01,SR001,C043,41,47.93,1965.13,1965.1299999999999
TXN03106,2024-12-28,P001,R06,SR006,C076,87,39.82,3464.34,3464.34
TXN03107,2024-02-29,P006,R02,SR020,C058,75,29.26,2194.5,2194.5
TXN03108,2025-01-27,P001,R01,SR025,C017,59,40.48,2388.32,2388.3199999999997
TXN03109,2025-04-07,P007,R03,SR015,C109,31,41.87,1297.97,1297.97
TXN03110,2024-05-21,P001,R02,SR020,C105,54,41.37,2233.98,2233.98
TXN03111,2025-01-22,P002,R01,SR013,C043,70,54.54,3817.8,3817.7999999999997
TXN03112,2025-06-11,P005,R03,SR003,C011,61,66.98,4085.78,4085.78
TXN03113,2025-08-08,P002,R01,SR013,C094,80,53.64,4291.2,4291.2
TXN03114,2024-09-04,P002,R01,SR025,C012,66,52.34,3454.44,3454.44
TXN03115,2024-12-29,P001,R01,SR019,C027,53,37.93,2010.29,2010.29
TXN03116,2024-04-26,P005,R01,SR013,C013,123,74.94,9217.62,9217.619999999999
TXN03117,2025-06-14,P002,R02,SR014,C042,110,56.69,6235.9,6235.9
TXN03118,2024-12-21,P008,R04,SR022,C091,69,31.26,2156.94,2156.94
TXN03119,2024-02-12,P002,R04,SR016,,56,57.69,3230.64,3230.64
TXN03120,2024-06-06,P001,R05,SR017,C073,73,41.33,3017.09,3017.0899999999997
TXN03121,2024-05-08,P003,R03,SR021,C024,62,33.79,2094.98,2094.98
TXN03122,2025-07-23,P007,R02,SR020,C075,148,42.59,6303.32,6303.320000000001
TXN03123,2024-06-18,P007,R02,SR008,C058,56,42.99,2407.44,2407.44
TXN03124,2024-01-16,P007,R05,SR005,C115,120,39.34,4720.8,4720.8
TXN03125,2025-10-03,P007,R01,SR025,C027,42,44.41,1865.22,1865.2199999999998
TXN03126,2025-11-26,P002,R02,SR020,C049,136,54.93,7470.48,7470.48
TXN03127,2025-07-06,P003,R01,SR025,C067,111,35.62,3953.82,3953.8199999999997
TXN03128,2024-06-08,P007,R04,SR028,C048,74,47.14,3488.36,3488.36
TXN03129,2024-07-21,P003,R02,SR026,C034,68,32.83,2232.44,2232.44
TXN03130,2024-11-02,P008,R05,SR005,C093,50,31.23,1561.5,1561.5
TXN03131,2024-03-05,P008,R02,SR014,C069,20,34.19,683.8,683.8
TXN03132,2025-12-13,P004,R01,SR001,C094,63,50.6,3187.8,3187.8
TXN03133,2024-03-14,P002,R02,SR002,C007,192,51.89,9962.88,9962.880000000001
TXN03134,2025-05-07,P007,R03,SR003,C037,131,44.03,5767.93,5767.93
TXN03135,2024-10-27,P005,R01,SR001,C027,34,66.78,2270.52,2270.52
TXN03136,2024-08-01,P008,R01,SR013,C013,82,31.12,2551.84,2551.84
TXN03137,2025-09-08,P002,R05,SR017,C093,78,53.53,4175.34,4175.34
TXN03138,2025-11-15,P006,R01,SR007,C057,45,29.53,1328.85,1328.8500000000001
TXN03139,2025-06-11,P001,R01,SR007,C119,40,38.36,1534.4,1534.4
TXN03140,2024-06-21,P002,R01,SR007,C067,128,53.81,6887.68,6887.68
TXN03141,2024-06-27,P005,R02,SR026,C042,105,67.0,7035.0,7035.0
TXN03142,2025-11-22,P001,R01,SR013,C088,68,40.83,2776.44,2776.44
TXN03143,2024-04-29,P007,R05,SR017,C008,30,40.02,1200.6,1200.6000000000001
TXN03144,2024-05-17,P005,R01,SR025,C064,80,64.82,5185.6,5185.599999999999
TXN03145,2024-05-25,P001,R06,SR006,C001,61,39.74,2424.14,2424.1400000000003
TXN03146,2025-03-30,P004,R06,SR006,C021,64,50.38,3224.32,3224.32
TXN03147,2024-06-11,P002,R01,SR019,C012,93,54.79,5095.47,5095.47
TXN03148,2025-07-22,P006,R01,SR001,C064,82,28.35,2324.7,2324.7000000000003
TXN03149,2025-03-19,P001,R04,SR010,C023,162,41.05,6650.1,6650.099999999999
TXN03150,2024-02-02,P008,R04,SR016,C004,39,29.55,1152.45,1152.45
TXN03151,2024-03-23,P005,R03,SR021,C054,52,66.37,3451.24,3451.2400000000002
TXN03152,2024-08-16,P001,R02,SR002,C078,187,40.12,7502.44,7502.44
TXN03153,2024-09-04,P006,R02,SR002,C097,34,29.23,993.82,993.82
TXN03154,2025-11-14,P007,R05,SR023,C093,68,43.81,2979.08,2979.08
TXN03155,2024-04-03,P006,R03,SR003,C082,81,29.35,2377.35,2377.35
TXN03156,2025-12-11,P004,R04,SR004,C029,27,51.43,1388.61,1388.61
TXN03157,2025-05-20,P008,R01,SR007,C094,37,31.55,1167.35,1167.3500000000001
TXN03158,2024-06-07,P007,R06,SR006,C098,112,44.63,4998.56,4998.56
TXN03159,2025-11-13,P001,R05,SR017,C084,171,41.2,7045.2,7045.200000000001
TXN03160,2024-02-06,P002,R01,SR019,C031,112,55.01,6161.12,6161.12
TXN03161,2025-12-05,P001,R02,SR008,C090,47,39.59,1860.73,1860.7300000000002
TXN03162,2025-09-03,P008,R02,SR014,C026,54,32.44,1751.76,1751.7599999999998
TXN03163,2024-12-20,P003,R04,SR028,C080,111,35.23,3910.53,3910.5299999999997
TXN03164,2025-07-30,P007,R02,SR020,C078,141,42.37,5974.17,5974.17
TXN03165,2024-09-19,P007,R06,SR024,C044,61,44.28,2701.08,2701.08
TXN03166,2025-09-25,P004,R02,SR014,C071,55,51.52,2833.6,2833.6000000000004
TXN03167,2024-06-21,P001,R01,SR007,C088,84,38.03,3194.52,3194.52
TXN03168,2024-11-16,P006,R01,SR001,C094,56,29.5,1652.0,1652.0
TXN03169,2025-03-03,P002,R05,SR011,C084,201,57.22,11501.22,11501.22
TXN03170,2025-09-29,P007,R03,SR021,C030,54,41.79,2256.66,2256.66
TXN03171,2024-02-29,P005,R02,SR008,C049,87,67.88,5905.56,5905.5599999999995
TXN03172,2024-02-20,P002,R03,SR015,C018,57,53.57,3053.49,3053.4900000000002
TXN03173,2025-04-18,P002,R03,SR015,C037,88,52.05,4580.4,4580.4
TXN03174,2024-10-17,P005,R01,SR013,C057,45,68.71,3091.95,3091.95
TXN03175,2025-07-15,P006,R03,SR027,C054,52,28.33,1473.16,1473.1599999999999
TXN03176,2024-04-21,P003,R03,SR021,C014,116,34.13,3959.08,3959.0800000000004
TXN03177,2024-04-08,P006,R05,SR017,C117,53,29.58,1567.74,1567.74
TXN03178,2025-07-17,P007,R05,SR011,C112,63,41.19,2594.97,2594.97
TXN03179,2025-11-28,P005,R01,SR001,C013,99,67.28,6660.72,6660.72
TXN03180,2024-03-18,P006,R05,SR029,C114,46,27.69,1273.74,1273.74
TXN03181,2024-01-08,P005,R05,SR017,C056,36,72.33,2603.88,2603.88
TXN03182,2025-10-16,P003,R01,SR007,C012,51,33.39,1702.89,1702.89
TXN03183,2025-11-09,P001,R02,SR008,C101,128,37.86,4846.08,4846.08
TXN03184,2025-09-16,P001,R01,SR001,C055,83,39.99,3319.17,3319.17
TXN03185,2024-08-13,P005,R06,SR006,C120,68,68.67,4669.56,4669.56
TXN03186,2025-04-13,P001,R05,SR005,C112,79,41.35,3266.65,3266.65
TXN03187,2024-03-20,P006,R02,SR008,C036,37,30.58,1131.46,1131.46
TXN03188,2024-04-24,P007,R02,SR020,C069,45,42.53,1913.85,1913.8500000000001
TXN03189,2025-05-13,P005,R01,SR019,C088,66,70.76,4670.16,4670.160000000001
TXN03190,2024-03-30,P005,R01,SR019,C088,60,64.24,3854.4,3854.3999999999996
TXN03191,2025-06-05,P001,R03,SR009,C054,74,39.95,2956.3,2956.3
TXN03192,2024-05-29,P006,R03,SR003,C054,78,30.02,2341.56,2341.56
TXN03193,2024-01-02,P002,R05,SR017,C096,72,54.87,3950.64,3950.64
TXN03194,2024-12-23,P008,R02,SR020,C033,97,31.88,3092.36,3092.36
TXN03195,2025-09-09,P001,R04,SR022,C095,72,39.95,2876.4,2876.4
TXN03196,2025-03-03,P006,R05,SR023,C008,51,28.67,1462.17,1462.17
TXN03197,2024-12-14,P006,R06,SR024,C076,51,28.61,1459.11,1459.11
TXN03198,2024-07-04,P001,R05,SR029,C056,60,39.93,2395.8,2395.8
TXN03199,2025-01-12,P001,R03,SR021,C052,61,37.44,2283.84,2283.8399999999997
TXN03200,2025-07-16,P006,R02,SR002,C108,79,29.05,2294.95,2294.9500000000003
TXN03201,2025-04-09,P002,R01,SR019,C022,159,58.76,9342.84,9342.84
TXN03202,2024-11-09,P003,R02,SR020,C033,134,34.3,4596.2,4596.2
TXN03203,2024-12-04,P001,R01,SR025,C022,134,39.57,5302.38,5302.38
TXN03204,2025-08-27,P003,R05,SR029,C083,36,33.67,1212.12,1212.1200000000001
TXN03205,2024-07-23,P001,R02,SR020,C078,202,39.73,8025.46,8025.459999999999
TXN03206,2024-05-19,P003,R05,SR011,C084,171,33.07,5654.97,5654.97
TXN03207,2025-02-16,P002,R06,SR012,C089,45,53.12,2390.4,2390.4
TXN03208,2025-01-07,P006,R05,SR005,C107,89,28.8,2563.2,2563.2000000000003
TXN03209,2024-01-06,P001,R03,SR021,C019,102,41.6,4243.2,4243.2
TXN03210,2024-01-04,P002,R03,SR027,C054,73,51.67,3771.91,3771.9100000000003
TXN03211,2025-04-11,P007,R02,SR008,C033,149,42.11,6274.39,6274.39
TXN03212,2024-10-09,P008,R06,SR024,C074,32,29.22,935.04,935.04
TXN03213,2025-12-08,P005,R05,SR005,C083,39,67.97,2650.83,2650.83
TXN03214,2024-08-12,P004,R01,SR013,C031,91,49.79,4530.89,4530.89
TXN03215,2024-11-13,P007,R02,SR026,C090,41,43.34,1776.94,1776.94
TXN03216,2024-02-10,P003,R03,SR009,C018,43,34.45,1481.35,1481.3500000000001
TXN03217,2025-03-14,P005,R02,SR008,C090,46,67.57,3108.22,3108.22
TXN03218,2024-11-11,P004,R03,SR015,C009,37,51.22,1895.14,1895.1399999999999
TXN03219,2024-07-04,P005,R05,SR005,C008,43,61.63,2650.09,2650.09
TXN03220,2025-06-01,P001,R03,SR021,C030,90,41.7,3753.0,3753.0000000000005
TXN03221,2024-04-07,P004,R05,SR023,C020,114,49.31,5621.34,5621.34
TXN03222,2025-11-04,P001,R03,SR003,C109,64,38.29,2450.56,2450.56
TXN03223,2025-07-22,P004,R02,SR020,C090,51,49.94,2546.94,2546.94
TXN03224,2024-07-14,P004,R03,SR027,C109,43,45.64,1962.52,1962.52
TXN03225,2024-10-01,P008,R01,SR025,C043,31,32.01,992.31,992.31
TXN03226,2024-10-15,P004,R01,SR013,C027,42,49.3,2070.6,2070.6
TXN03227,2025-07-26,P004,R03,SR027,C019,72,47.38,3411.36,3411.36
TXN03228,2024-11-22,P003,R04,SR022,C039,85,34.77,2955.45,2955.4500000000003
TXN03229,2025-06-03,P006,R03,SR027,C052,58,28.48,1651.84,1651.84
TXN03230,2024-10-27,P007,R02,SR014,C078,100,45.63,4563.0,4563.0
TXN03231,2025-12-07,P003,R01,SR007,C111,110,34.33,3776.3,3776.2999999999997
TXN03232,2025-01-07,P001,R04,SR004,C023,206,39.37,8110.22,8110.219999999999
TXN03233,2025-06-06,P006,R02,SR020,C071,72,29.09,2094.48,2094.48
TXN03234,2024-10-05,P002,R01,SR001,C055,70,54.46,3812.2,3812.2000000000003
TXN03235,2024-01-20,P007,R04,SR010,C100,47,41.2,1936.4,1936.4
TXN03236,2024-09-13,P004,R06,SR006,C050,43,48.38,2080.34,2080.34
TXN03237,2025-04-15,P002,R06,SR024,C044,80,58.29,4663.2,4663.2
TXN03238,2025-01-13,P003,R02,SR002,C078,220,31.29,6883.8,6883.8
TXN03239,2025-04-06,P001,R01,SR013,C064,153,40.12,6138.36,6138.36
TXN03240,2024-12-09,P007,R06,SR012,C047,36,43.43,1563.48,1563.48
TXN03241,2024-12-23,P005,R05,SR011,C038,48,72.08,3459.84,3459.84
TXN03242,2025-05-07,P004,R04,SR016,C102,98,50.07,4906.86,4906.86
TXN03243,2025-11-25,P001,R02,SR008,C042,134,38.88,5209.92,5209.92
TXN03244,2024-10-08,P007,R06,SR006,C118,45,43.19,1943.55,1943.55
TXN03245,2025-05-06,P004,R05,SR023,C038,52,46.25,2405.0,2405.0
TXN03246,2025-11-24,P003,R01,SR013,C119,30,35.37,1061.1,1061.1
TXN03247,2024-02-17,P002,R01,SR007,C067,112,52.82,5915.84,5915.84
TXN03248,2025-01-17,P004,R03,SR015,C006,47,47.37,2226.39,2226.39
TXN03249,2024-07-17,P004,R01,SR007,C022,69,50.2,3463.8,3463.8
TXN03250,2024-03-25,P004,R05,SR005,C073,69,50.53,3486.57,3486.57
TXN03251,2025-05-15,P001,R03,SR009,C014,130,41.34,5374.2,5374.200000000001
TXN03252,2024-09-19,P001,R06,SR012,C035,119,40.41,4808.79,4808.79
TXN03253,2025-03-24,P006,R02,SR014,C071,56,30.25,1694.0,1694.0
TXN03254,2024-03-08,P004,R05,SR029,C096,55,50.22,2762.1,2762.1
TXN03255,2024-12-13,P001,R04,SR004,C029,41,40.83,1674.03,1674.03
TXN03256,2024-02-02,P005,R02,SR008,C075,113,62.88,7105.44,7105.4400000000005
TXN03257,2024-12-07,P005,R05,SR029,C028,74,64.84,4798.16,4798.16
TXN03258,2025-02-09,P001,R06,SR006,C076,95,41.6,3952.0,3952.0
TXN03259,2025-02-23,P001,R03,SR015,C018,60,39.41,2364.6,2364.6
TXN03260,2024-12-24,P007,R04,SR016,C010,124,43.29,5367.96,5367.96
TXN03261,2025-04-28,P005,R01,SR001,C027,46,68.91,3169.86,3169.8599999999997
TXN03262,2025-10-31,P002,R06,SR006,C002,102,54.62,5571.24,5571.24
TXN03263,2025-06-17,P006,R05,SR011,C093,68,30.25,2057.0,2057.0
TXN03264,2024-01-06,P007,R02,SR002,C092,31,40.4,1252.4,1252.3999999999999
TXN03265,2025-02-24,P003,R06,SR006,C079,108,32.83,3545.64,3545.64
TXN03266,2025-08-11,P004,R04,SR028,C010,105,48.26,5067.3,5067.3
TXN03267,2024-04-13,P006,R05,SR011,C028,118,28.3,3339.4,3339.4
TXN03268,2024-12-12,P005,R01,SR025,C067,118,68.85,8124.3,8124.299999999999
TXN03269,2024-04-27,P005,R01,SR013,C060,76,71.42,5427.92,5427.92
TXN03270,2025-12-05,P007,R03,SR021,C014,87,41.36,3598.32,3598.32
TXN03271,2025-01-26,P006,R02,SR008,C108,67,29.7,1989.9,1989.8999999999999
TXN03272,2025-12-21,P001,R02,SR008,C069,67,42.05,2817.35,2817.35
TXN03273,2024-11-08,P005,R05,SR029,C032,66,69.25,4570.5,4570.5
TXN03274,2024-05-24,P008,R04,SR028,C100,43,32.58,1400.94,1400.9399999999998
TXN03275,2024-08-30,P004,R05,SR029,C073,43,50.95,2190.85,2190.85
TXN03276,2025-12-01,P001,R02,SR008,C026,78,41.84,3263.52,3263.5200000000004
TXN03277,2025-02-04,P003,R01,SR019,C057,60,34.14,2048.4,2048.4
TXN03278,2025-06-20,P002,R05,SR029,C112,67,55.57,3723.19,3723.19
TXN03279,2024-07-26,P001,R05,SR023,C063,111,38.88,4315.68,4315.68
TXN03280,2025-07-20,P002,R01,SR025,C012,67,53.19,3563.73,3563.73
TXN03281,2024-11-16,P001,R06,SR006,C076,84,41.86,3516.24,3516.24
TXN03282,2025-10-01,P006,R02,SR020,C026,68,29.79,2025.72,2025.72
TXN03283,2025-11-24,P006,R01,SR013,C094,60,30.25,1815.0,1815.0
TXN03284,2024-07-30,P006,R03,SR009,C019,42,29.02,1218.84,1218.84
TXN03285,2024-11-29,P003,R03,SR021,C019,81,33.91,2746.71,2746.7099999999996
TXN03286,2024-11-25,P003,R05,SR023,C093,67,34.6,2318.2,2318.2000000000003
TXN03287,2024-08-08,P002,R01,SR025,C060,100,54.45,5445.0,5445.0
TXN03288,2024-12-14,P002,R02,SR002,C078,165,54.64,9015.6,9015.6
TXN03289,2025-06-02,P005,R05,SR005,C032,97,67.45,6542.65,6542.650000000001
TXN03290,2024-09-04,P002,R06,SR006,C001,60,57.28,3436.8,3436.8
TXN03291,2024-12-02,P001,R04,SR028,C048,94,39.1,3675.4,3675.4
TXN03292,2024-07-27,P002,R02,SR020,C049,115,56.6,6509.0,6509.0
TXN03293,2025-07-24,P002,R01,SR007,C064,93,54.74,5090.82,5090.820000000001
TXN03294,2025-08-19,P005,R03,SR027,C072,41,69.21,2837.61,2837.6099999999997
TXN03295,2025-11-11,P004,R02,SR026,C007,138,47.75,6589.5,6589.5
TXN03296,2025-03-23,P008,R02,SR008,C105,32,33.0,1056.0,1056.0
TXN03297,2024-08-02,P002,R05,SR005,C084,140,55.7,7798.0,7798.0
TXN03298,2024-01-29,P006,R01,SR001,C017,55,29.3,1611.5,1611.5
TXN03299,2024-08-17,P007,R05,SR005,C063,62,44.64,2767.68,2767.68
TXN03300,2025-06-12,P006,R01,SR019,C111,147,28.04,4121.88,4121.88
TXN03301,2024-10-30,P005,R06,SR012,C076,42,64.88,2724.96,2724.96
TXN03302,2024-01-18,P003,R05,SR017,C114,49,34.42,1686.58,1686.5800000000002
TXN03303,2025-02-25,P004,R01,SR007,C094,54,47.94,2588.76,2588.7599999999998
TXN03304,2024-02-16,P006,R01,SR019,C094,71,27.97,1985.87,1985.87
TXN03305,2024-07-20,P002,R05,SR029,C032,97,55.15,5349.55,5349.55
TXN03306,2025-08-31,P002,R05,SR011,C032,101,52.48,5300.48,5300.48
TXN03307,2025-03-03,P006,R02,SR002,C058,110,28.88,3176.8,3176.7999999999997
TXN03308,2025-05-08,P004,R02,SR002,C036,87,51.03,4439.61,4439.61
TXN03309,2025-01-14,P005,R05,SR005,C008,31,66.05,2047.55,2047.55
TXN03310,2025-01-27,P004,R03,SR003,C072,49,48.98,2400.02,2400.02
TXN03311,2024-04-10,P001,R03,SR009,C109,55,40.17,2209.35,2209.35
TXN03312,2024-07-04,P001,R06,SR006,C016,167,39.22,6549.74,6549.74
TXN03313,2024-10-25,P003,R03,SR021,C019,80,33.87,2709.6,2709.6
TXN03314,2024-07-22,P001,R05,SR023,C096,106,40.18,4259.08,4259.08
TXN03315,2025-05-09,P001,R01,SR025,C043,55,40.27,2214.85,2214.8500000000004
TXN03316,2025-12-03,P007,R01,SR001,C012,56,43.0,2408.0,2408.0
TXN03317,2024-11-19,P008,R06,SR012,C066,76,34.07,2589.32,2589.32
TXN03318,2025-07-28,P001,R02,SR008,C105,49,38.48,1885.52,1885.5199999999998
TXN03319,2024-11-23,P007,R03,SR015,C018,36,40.8,1468.8,1468.8
TXN03320,2025-01-28,P002,R04,SR004,C100,65,52.56,3416.4,3416.4
TXN03321,2025-10-26,P001,R01,SR013,C088,70,39.31,2751.7,2751.7000000000003
TXN03322,2025-07-05,P003,R04,SR022,C040,83,34.34,2850.22,2850.2200000000003
TXN03323,2025-05-13,P006,R02,SR026,C075,151,29.37,4434.87,4434.87
TXN03324,2024-09-23,P006,R05,SR023,C081,128,29.73,3805.44,3805.44
TXN03325,2025-11-06,P006,R03,SR003,C054,50,29.49,1474.5,1474.5
TXN03326,2024-06-06,P002,R03,SR021,C109,49,53.5,2621.5,2621.5
TXN03327,2025-04-27,P008,R05,SR005,C093,51,32.06,1635.06,1635.0600000000002
TXN03328,2024-02-22,P004,R01,SR007,C031,74,48.47,3586.78,3586.7799999999997
TXN03329,2024-06-19,P003,R01,SR025,C043,42,36.86,1548.12,1548.12
TXN03330,2024-04-10,P001,R04,SR028,C091,124,38.26,4744.24,4744.24
TXN03331,2025-11-28,P002,R01,SR019,C119,42,51.99,2183.58,2183.58
TXN03332,2025-10-21,P006,R02,SR008,C101,84,28.81,2420.04,2420.04
TXN03333,2025-05-04,P002,R06,SR030,C035,102,55.33,5643.66,5643.66
TXN03334,2024-04-11,P007,R05,SR005,C020,100,43.76,4376.0,4376.0
TXN03335,2024-02-13,P007,R03,SR021,C009,44,41.08,1807.52,1807.52
TXN03336,2024-03-23,P002,R01,SR007,C012,62,52.08,3228.96,3228.96
TXN03337,2025-12-15,P003,R03,SR009,C003,83,33.29,2763.07,2763.0699999999997
TXN03338,2024-01-05,P007,R02,SR014,C069,44,42.07,1851.08,1851.08
TXN03339,2025-01-27,P003,R01,SR001,C064,96,34.6,3321.6,3321.6000000000004
TXN03340,2024-01-01,P008,R01,SR007,C057,42,31.91,1340.22,1340.22
TXN03341,2024-09-26,P007,R03,SR021,C014,92,42.88,3944.96,3944.96
TXN03342,2025-05-18,P001,R05,SR005,C008,77,42.82,3297.14,3297.14
TXN03343,2024-01-27,P007,R05,SR011,C038,55,43.93,2416.15,2416.15
TXN03344,2025-08-08,P002,R03,SR027,C019,100,56.43,5643.0,5643.0
TXN03345,2024-01-14,P002,R06,SR024,C120,58,55.41,3213.78,3213.7799999999997
TXN03346,2025-05-05,P001,R05,SR029,C068,64,39.97,2558.08,2558.08
TXN03347,2024-11-05,P008,R01,SR013,C055,50,31.24,1562.0,1562.0
TXN03348,2024-05-09,P003,R01,SR019,C094,60,33.95,2037.0,2037.0000000000002
TXN03349,2024-02-10,P003,R01,SR001,C043,39,32.15,1253.85,1253.85
TXN03350,2024-09-02,P005,R02,SR014,C078,98,67.37,6602.26,6602.26
TXN03351,2024-07-10,P008,R05,SR017,C056,33,31.44,1037.52,1037.52
TXN03352,2024-11-16,P003,R03,SR009,C009,30,33.72,1011.6,1011.5999999999999
TXN03353,2024-11-06,P007,R01,SR025,C017,47,43.37,2038.39,2038.3899999999999
TXN03354,2025-10-08,P006,R05,SR029,C084,84,28.42,2387.28,2387.28
TXN03355,2024-10-06,P001,R02,SR014,C069,34,40.4,1373.6,1373.6
TXN03356,2025-10-10,P008,R02,SR014,C090,24,32.1,770.4,770.4000000000001
TXN03357,2025-06-25,P007,R04,SR010,C104,84,40.49,3401.16,3401.1600000000003
TXN03358,2025-03-02,P002,R01,SR019,C119,38,56.81,2158.78,2158.78
TXN03359,2025-04-27,P001,R04,SR028,C048,103,37.43,3855.29,3855.29
TXN03360,2025-04-21,P006,R03,SR009,C109,39,29.38,1145.82,1145.82
TXN03361,2025-05-02,P005,R04,SR016,C004,38,65.07,2472.66,2472.66
TXN03362,2025-05-29,P004,R04,SR004,C104,74,49.79,3684.46,3684.46
TXN03363,2024-08-13,P001,R01,SR001,C064,123,40.52,4983.96,4983.96
TXN03364,2025-11-12,P002,R01,SR013,C119,47,55.98,2631.06,2631.06
TXN03365,2024-11-21,P006,R03,SR021,C072,43,28.11,1208.73,1208.73
TXN03366,2024-04-11,P002,R04,SR016,C040,100,53.83,5383.0,5383.0
TXN03367,2024-03-24,P001,R05,SR005,C096,102,40.42,4122.84,4122.84
TXN03368,2024-06-01,P008,R02,SR014,C078,76,31.4,2386.4,2386.4
TXN03369,2025-11-11,P004,R02,SR026,C090,68,48.29,3283.72,3283.72
TXN03370,2024-12-25,P005,R06,SR012,C044,47,66.46,3123.62,3123.62
TXN03371,2025-10-13,P003,R01,SR007,C017,33,33.41,1102.53,1102.53
TXN03372,2025-08-06,P001,R02,SR008,C026,80,40.38,3230.4,3230.4
TXN03373,2024-07-03,P002,R02,SR020,C033,144,53.15,7653.6,7653.599999999999
TXN03374,2024-03-01,P004,R04,SR028,C102,78,49.45,3857.1,3857.1000000000004
TXN03375,2024-11-06,P002,R02,SR014,C097,25,54.4,1360.0,1360.0
TXN03376,2025-03-02,P008,R02,SR002,C058,81,29.57,2395.17,2395.17
TXN03377,2025-10-13,P001,R01,SR001,C057,86,40.04,3443.44,3443.44
TXN03378,2024-01-09,P002,R04,SR004,C004,53,58.72,3112.16,3112.16
TXN03379,2024-07-14,P001,R01,SR001,C031,112,39.27,4398.24,4398.240000000001
TXN03380,2025-08-19,P004,R04,SR028,C065,33,46.97,1550.01,1550.01
TXN03381,2024-02-18,P002,R03,SR003,C072,62,55.1,3416.2,3416.2000000000003
TXN03382,2025-01-12,P001,R01,SR019,C119,53,41.53,2201.09,2201.09
TXN03383,2024-10-15,P002,R01,SR013,C013,148,52.31,7741.88,7741.88
TXN03384,2025-06-20,P001,R02,SR020,C049,183,40.13,7343.79,7343.790000000001
TXN03385,2024-05-14,P001,R02,SR014,C105,52,40.92,2127.84,2127.84
TXN03386,2024-02-04,P003,R03,SR003,C025,46,33.97,1562.62,1562.62
TXN03387,2025-10-23,P007,R02,SR020,C090,37,42.05,1555.85,1555.85
TXN03388,2025-01-12,P002,R01,SR013,C043,49,54.83,2686.67,2686.67
TXN03389,2024-10-19,P006,R03,SR015,C030,36,28.98,1043.28,1043.28
TXN03390,2024-12-06,P006,R06,SR024,C089,17,29.7,504.9,504.9
TXN03391,2025-01-12,P002,R05,SR017,C032,105,56.9,5974.5,5974.5
TXN03392,2025-12-27,P008,R05,SR023,C084,103,32.11,3307.33,3307.33
TXN03393,2025-10-11,P005,R05,SR017,C117,44,67.23,2958.12,2958.1200000000003
TXN03394,2024-11-27,P003,R03,SR003,C011,68,33.89,2304.52,2304.52
TXN03395,2024-04-13,P001,R06,SR030,C085,113,37.87,4279.31,4279.3099999999995
TXN03396,2024-08-02,P002,R06,SR030,C116,47,55.93,2628.71,2628.71
TXN03397,2024-08-09,P002,R05,SR029,C081,122,58.69,7160.18,7160.179999999999
TXN03398,2024-09-28,P004,R01,SR019,C088,59,46.09,2719.31,2719.3100000000004
TXN03399,2024-12-09,P003,R06,SR024,C087,71,34.07,2418.97,2418.97
TXN03400,2025-09-07,P004,R04,SR004,C046,31,47.52,1473.12,1473.1200000000001
TXN03401,2025-04-03,P001,R03,SR009,C054,64,41.19,2636.16,2636.16
TXN03402,2025-09-04,P001,R01,SR013,C067,170,43.48,7391.6,7391.599999999999
TXN03403,2024-12-20,P002,R06,SR012,C098,113,53.15,6005.95,6005.95
TXN03404,2025-02-03,P004,R01,SR019,C022,110,46.89,5157.9,5157.9
TXN03405,2025-06-30,P005,R02,SR020,C036,46,70.22,3230.12,3230.12
TXN03406,2025-02-18,P007,R05,SR023,C028,100,41.79,4179.0,4179.0
TXN03407,2025-05-31,P008,R03,SR009,C037,68,31.4,2135.2,2135.2
TXN03408,2024-12-04,P006,R01,SR001,C060,89,27.47,2444.83,2444.83
TXN03409,2025-12-08,P003,R06,SR018,C051,42,32.92,1382.64,1382.64
TXN03410,2024-04-15,P001,R05,SR011,C083,68,40.76,2771.68,2771.68
TXN03411,2025-03-24,P006,R05,SR005,C093,86,29.39,2527.54,2527.54
TXN03412,2024-07-25,P002,R06,SR030,C106,46,53.36,2454.56,2454.56
TXN03413,2025-03-23,P003,R03,SR009,C030,52,36.0,1872.0,1872.0
TXN03414,2024-09-12,P004,R02,SR002,C058,87,48.97,4260.39,4260.39
TXN03415,2025-01-07,P007,R01,SR013,C017,51,46.01,2346.51,2346.5099999999998
TXN03416,2024-01-23,P001,R02,SR008,C090,75,41.26,3094.5,3094.5
TXN03417,2025-11-14,P003,R01,SR007,C043,30,33.21,996.3,996.3000000000001
TXN03418,2025-12-28,P001,R02,SR008,C105,63,40.72,2565.36,2565.36
TXN03419,2024-11-04,P002,R05,SR023,C008,60,52.2,3132.0,3132.0
TXN03420,2025-02-12,P005,R05,SR029,C020,79,62.61,4946.19,4946.19
TXN03421,2025-12-10,P004,R03,SR015,C072,20,48.88,977.6,977.6
