Transaction_ID,Date,Product_ID,Region_ID,Sales_Rep_ID,Customer_ID,Units_Sold,Unit_Price,Revenue
TXN04591,2024-11-23,P008,R01,SR019,C119,16,32.56,520.96
TXN04592,2024-04-15,P008,R06,SR030,C074,28,32.72,916.16
TXN04593,2025-03-03,P005,R05,SR029,C114,35,69.69,2439.15
TXN04594,2025-11-24,P001,R01,SR019,C027,47,39.63,1862.61
TXN04595,2024-02-19,P003,R03,SR021,C014,109,32.73,3567.57
TXN04596,2025-07-01,P002,R03,SR009,C053,76,54.61,4150.36
TXN04597,2024-05-28,P005,R05,SR029,C115,88,72.2,6353.6
TXN04598,2025-02-25,P008,R01,SR001,C013,88,30.86,2715.68
TXN04599,2025-01-24,P004,R03,SR021,C054,70,50.44,3530.8
TXN04600,2024-09-11,P002,R02,SR020,C042,99,56.9,5633.1
TXN04601,2025-12-22,P002,R01,SR001,C119,33,53.41,1762.53
TXN04602,2025-12-05,P004,R03,SR015,C082,46,48.65,2237.9
TXN04603,2025-12-20,P001,R06,SR030,C089,47,43.17,2028.99
TXN04604,2025-08-12,P004,R04,SR022,C046,26,48.93,1272.18
TXN04605,2024-12-18,P002,R01,SR007,C094,59,53.36,3148.24
TXN04606,2024-05-28,P005,R03,SR003,C006,68,70.08,4765.44
TXN04607,2025-11-20,P006,R01,SR019,C012,54,28.43,1535.22
TXN04608,2025-09-01,P005,R01,SR001,C088,37,67.8,2508.6
TXN04609,2025-03-07,P004,R02,SR002,C007,196,50.4,9878.4
TXN04610,2024-02-07,P001,R01,SR001,C012,81,40.12,3249.72
TXN04611,2025-12-02,P001,R06,SR024,C113,81,41.2,3337.2
TXN04612,2024-07-01,P005,R04,SR004,C029,30,68.1,2043.0
TXN04613,2025-10-13,P004,R03,SR021,C018,68,50.11,3407.48
TXN04614,2025-10-09,P004,R01,SR001,C027,27,50.37,1359.99
TXN04615,2025-03-19,P008,R04,SR028,C010,103,30.69,3161.07
TXN04616,2025-09-03,P007,R05,SR023,C114,47,43.97,2066.59
TXN04617,2024-03-14,P002,R02,SR008,C049,111,55.75,6188.25
TXN04618,2024-02-09,P004,R01,SR019,C012,62,49.94,3096.28
TXN04619,2024-08-09,P001,R01,SR013,C027,33,38.69,1276.77
TXN04620,2025-02-10,P005,R05,SR017,C073,63,64.95,4091.85
TXN04621,2025-10-17,P001,R04,SR022,C010,168,40.57,6815.76
TXN04622,2025-09-28,P008,R01,SR013,C017,30,32.05,961.5
TXN04623,2025-06-18,P008,R01,SR013,C057,1183,32.64,1860.48
TXN04624,2024-05-13,P003,R03,SR003,C052,61,32.52,1983.72
TXN04625,2025-02-11,P002,R03,SR003,C009,84,53.4,4485.6
TXN04626,2024-04-04,P007,R01,SR007,C060,81,41.66,3374.46
TXN04627,2025-04-03,P007,R05,SR029,C112,47,43.92,2064.24
TXN04628,2024-05-10,P006,R02,SR008,C108,53,31.04,1645.12
TXN04629,2024-01-21,P006,R05,SR005,C008,39,32.03,1249.17
TXN04630,2024-01-09,P006,R01,SR013,C012,58,29.57,1715.06
TXN04631,2025-02-15,P001,R02,SR008,C042,134,39.03,5230.02
TXN04632,2024-12-03,P004,R01,SR007,C043,43,48.49,2085.07
TXN04633,2025-02-11,P007,R04,SR016,C070,120,42.5,5100.0
TXN04634,2024-01-23,P002,R06,SR012,C051,60,53.75,3225.0
TXN04635,2024-10-13,P005,R01,SR025,C055,43,71.22,3062.46
TXN04636,2025-07-07,P003,R06,SR006,C050,43,33.93,1458.99
TXN04637,2024-10-15,P002,R01,SR001,C027,33,52.99,1748.67
TXN04638,2024-05-10,P001,R05,SR005,C114,72,41.71,3003.12
TXN04639,2024-04-22,P001,R01,SR001,C111,188,39.67,7457.96
TXN04640,2024-02-14,P005,R04,SR028,C004,44,71.93,3164.92
TXN04641,2024-03-01,P006,R03,SR021,C054,74,29.23,2163.02
TXN04642,2025-01-07,P005,R05,SR005,C083,28,66.61,1865.08
TXN04643,2024-11-12,P006,R02,SR026,C097,24,30.7,736.8
TXN04644,2025-12-03,P006,R02,SR002,C007,173,30.1,5207.3
TXN04645,2024-10-15,P002,R05,SR023,C084,157,56.51,8872.07
TXN04646,2025-12-09,P003,R05,SR005,C028,98,32.28,3163.44
TXN04647,2024-11-26,P008,R05,SR029,C068,32,30.4,972.8
TXN04648,2025-08-03,P005,R05,SR017,C117,44,66.84,2940.96
TXN04649,2024-11-25,P002,R01,SR025,C027,46,53.55,2463.3
TXN04650,2025-12-10,P007,R03,SR015,C109,28,43.95,1230.6
TXN04651,2025-01-25,P002,R01,SR001,C022,112,56.78,6359.36
TXN04652,2024-02-10,P005,R01,SR025,C013,132,66.09,8723.88
TXN04653,2025-02-08,P002,R04,SR028,C010,157,55.89,8774.73
TXN04654,2024-02-04,P004,R01,SR007,C119,37,47.79,1768.23
TXN04655,2024-04-25,P007,R01,SR007,C064,80,41.02,3281.6
TXN04656,2024-07-12,P001,R04,SR004,C023,183,40.78,7462.74
TXN04657,2024-08-08,P001,R04,SR004,C104,90,39.95,3595.5
TXN04658,2025-05-01,P002,R05,SR029,C117,70,55.94,3915.8
TXN04659,2025-03-13,P004,R04,SR004,C023,156,47.85,7464.6
TXN04660,2025-06-15,P002,R01,SR013,C060,117,54.25,6347.25
TXN04661,2024-02-28,P003,R06,SR024,C044,68,34.52,2347.36
TXN04662,2025-09-05,P006,R03,SR009,C014,52,28.11,1461.72
TXN04663,2024-11-04,P005,R02,SR014,C036,22,70.51,1551.22
TXN04664,2025-03-18,P002,R01,SR013,C043,63,53.86,3393.18
TXN04665,2025-08-14,P008,R02,SR008,C033,81,34.07,2759.67
TXN04666,2024-05-11,P006,R05,SR017,C114,43,28.46,1223.78
TXN04667,2025-06-26,P005,R02,SR002,C097,36,67.56,2432.16
TXN04668,2025-09-19,P001,R05,SR023,C107,140,39.78,5569.2
TXN04669,2025-10-07,P003,R02,SR014,C097,30,35.51,1065.3
TXN04670,2025-04-12,P008,R03,SR027,C011,53,30.95,1640.35
TXN04671,2025-03-07,P002,R02,SR020,C090,72,50.74,3653.28
TXN04672,2024-01-17,P002,R03,SR021,C009,58,56.56,3280.48
TXN04673,2025-04-10,P002,R03,SR009,C109,51,55.25,2817.75
TXN04674,2025-11-13,P006,R01,SR025,C094,55,27.65,1520.75
TXN04675,2025-05-14,P005,R03,SR003,C054,76,67.83,5155.08
TXN04676,2025-07-21,P004,R02,SR014,C049,96,47.41,4551.36
TXN04677,2025-03-19,P008,R01,SR019,C057,51,33.05,1685.55
TXN04678,2024-10-15,P006,R01,SR019,C055,55,28.93,1591.15
TXN04679,2025-01-08,P002,R06,SR018,C086,101,54.97,5551.97
TXN04680,2024-08-01,P002,R02,SR008,C036,41,59.34,2432.94
TXN04681,2024-01-25,P003,R03,SR015,C082,48,36.76,1764.48
TXN04682,2024-01-24,P001,R06,SR018,C110,84,38.47,3231.48
TXN04683,2024-03-08,P004,R02,SR020,C090,56,48.61,2722.16
TXN04684,2024-11-15,P003,R05,SR023,C073,62,36.76,2279.12
TXN04685,2024-07-23,P002,R04,SR016,C095,71,58.69,4166.99
TXN04686,2025-09-21,P002,R02,SR014,C092,42,55.14,2315.88
TXN04687,2025-08-02,P006,R02,SR020,C069,54,28.97,1564.38
TXN04688,2025-03-06,P001,R06,SR006,C085,163,38.41,6260.83
TXN04689,2025-05-24,P001,R05,SR017,C056,58,39.97,2318.26
TXN04690,2025-10-02,P006,R05,SR005,C083,39,30.05,1171.95
TXN04691,2024-11-02,P002,R04,SR010,C103,99,56.81,5624.19
TXN04692,2024-11-20,P003,R05,SR017,C038,34,33.39,1135.26
TXN04693,2024-05-20,P002,R02,SR014,C105,41,55.72,2284.52
TXN04694,2024-02-24,P002,R03,SR021,C025,48,52.17,2504.16
TXN04695,2024-07-07,P008,R02,SR014,C069,26,30.9,803.4
TXN04696,2025-03-07,P003,R06,SR030,C047,47,36.36,1708.92
TXN04697,2024-08-04,P001,R05,SR023,C117,108,42.04,4540.32
TXN04698,2024-12-09,P003,R01,SR013,C055,64,32.65,2089.6
TXN04699,2024-07-19,P007,R06,SR012,C089,40,42.68,1707.2
TXN04700,2025-07-14,P006,R02,SR026,C078,144,29.3,4219.2
TXN04701,2024-03-30,P008,R04,SR022,C095,40,32.13,1285.2
TXN04702,2024-12-21,P006,R05,SR023,C107,114,28.07,3199.98
TXN04703,2025-03-24,P001,R02,SR020,C092,75,39.33,2949.75
TXN04704,2025-01-17,P008,R06,SR030,C002,60,34.31,2058.6
TXN04705,2025-03-02,P002,R05,SR011,C083,71,55.62,3949.02
TXN04706,2024-04-17,P002,R01,SR019,C057,99,53.06,5252.94
TXN04707,2025-05-30,P008,R03,SR015,C024,30,33.2,996.0
TXN04708,2025-09-03,P005,R01,SR013,C088,51,69.67,3553.17
TXN04709,2024-01-08,P002,R06,SR024,C050,29,53.23,1543.67
TXN04710,2025-05-26,P002,R04,SR022,C102,144,57.25,8244.0
TXN04711,2024-09-05,P006,R03,SR003,C011,57,30.3,1727.1
TXN04712,2025-04-13,P006,R01,SR001,C119,25,29.15,728.75
TXN04713,2024-08-22,P005,R05,SR029,C112,40,71.49,2859.6
TXN04714,2024-03-29,P003,R01,SR025,C013,153,35.31,5402.43
TXN04715,2025-04-15,P006,R04,SR016,C046,39,28.67,1118.13
TXN04716,2024-04-23,P003,R03,SR015,C011,55,34.0,1870.0
TXN04717,2024-09-28,P003,R01,SR001,C022,97,34.47,3343.59
TXN04718,2024-07-09,P007,R06,SR024,C077,73,42.55,3106.15
TXN04719,2024-03-07,P004,R05,SR023,C008,55,45.73,2515.15
TXN04720,2024-12-07,P002,R06,SR030,C002,98,58.3,5713.4
TXN04721,2024-08-01,P002,R05,SR005,C112,72,55.66,4007.52
TXN04722,2024-04-08,P001,R02,SR002,C058,151,36.99,5585.49
TXN04723,2024-11-14,P005,R01,SR013,C055,59,67.13,3960.67
TXN04724,2024-10-15,P008,R05,SR011,C115,78,32.31,2520.18
TXN04725,2024-09-11,P007,R01,SR025,C027,34,42.81,1455.54
TXN04726,2025-03-19,P001,R02,SR014,C075,196,38.93,7630.28
TXN04727,2025-08-13,P005,R05,SR005,C028,73,69.88,5101.24
TXN04728,2024-09-16,P001,R01,SR019,C067,204,39.98,8155.92
TXN04729,2025-11-09,P002,R01,SR025,C012,67,53.32,3572.44
TXN04730,2025-09-01,P006,R04,SR028,C010,95,28.55,2712.25
TXN04731,2024-06-18,P006,R06,SR024,C016,85,29.25,2486.25
TXN04732,2025-12-10,P003,R01,SR013,C094,56,31.36,1756.16
TXN04733,2024-06-06,P006,R06,SR030,C066,103,28.61,2946.83
TXN04734,2025-03-21,P006,R02,SR026,C090,39,28.32,1104.48
TXN04735,2024-10-11,P006,R02,SR002,C078,131,30.72,4024.32
TXN04736,2024-04-28,P003,R05,SR005,C093,59,32.43,1913.37
TXN04737,2024-02-02,P002,R01,SR019,C022,128,55.1,7052.8
TXN04738,2025-06-08,P008,R02,SR014,C069,30,32.23,966.9
TXN04739,2025-05-24,P007,R05,SR011,C083,58,42.58,2469.64
TXN04740,2024-06-02,P003,R03,SR003,C030,80,34.01,2720.8
TXN04741,2024-01-13,P002,R03,SR027,C041,67,55.57,3723.19
TXN04742,2024-10-31,P006,R05,SR023,C038,33,30.5,1006.5
TXN04743,2025-01-22,P004,R01,SR013,C088,59,47.64,2810.76
TXN04744,2024-03-22,P002,R02,SR014,C034,74,56.06,4148.44
TXN04745,2024-08-20,P007,R01,SR025,C111,111,44.36,4923.96
TXN04746,2024-06-16,P002,R03,SR009,C003,69,53.92,3720.48
TXN04747,2025-11-01,P001,R02,SR020,C101,173,40.07,6932.11
TXN04748,2024-02-18,P002,R03,SR015,C011,58,54.45,3158.1
TXN04749,2024-04-03,P003,R01,SR013,C043,48,32.68,1568.64
TXN04750,2024-12-11,P001,R01,SR013,C031,89,40.69,3621.41
TXN04751,2024-01-01,P002,R03,SR015,C030,55,56.61,3113.55
TXN04752,2025-05-27,P001,R06,SR018,C118,62,42.63,2643.06
TXN04753,2024-09-15,P001,R05,SR029,C063,67,41.56,2784.52
TXN04754,2025-07-20,P002,R03,SR015,C109,43,53.29,2291.47
TXN04755,2024-03-13,P004,R03,SR015,C072,45,51.17,2302.65
TXN04756,2025-07-10,P001,R03,SR021,C024,61,41.02,2502.22
TXN04757,2024-10-15,P006,R03,SR009,C025,18,29.13,524.34
TXN04758,2025-09-13,P002,R03,SR015,C006,57,51.98,2962.86
TXN04759,2025-03-09,P004,R01,SR019,C027,55,48.11,2646.05
TXN04760,2024-01-06,P001,R05,SR011,C081,200,40.01,8002.0
TXN04761,2025-10-07,P006,R02,SR026,C033,137,29.88,4093.56
TXN04762,2024-05-28,P002,R04,SR028,C048,89,54.29,4831.81
TXN04763,2024-10-07,P008,R04,SR010,C065,21,34.44,723.24
TXN04764,2024-06-12,P001,R02,SR026,C075,201,40.77,8194.77
TXN04765,2024-11-09,P007,R01,SR025,C088,53,44.36,2351.08
TXN04766,2025-12-16,P004,R01,SR025,C055,52,49.03,2549.56
TXN04767,2025-08-01,P004,R05,SR029,C063,59,48.56,2865.04
TXN04768,2025-09-04,P008,R05,SR029,C038,34,30.5,1037.0
TXN04769,2024-12-31,P006,R01,SR025,C057,67,30.39,2036.13
TXN04770,2024-01-31,P001,R03,SR003,C025,45,41.45,1865.25
TXN04771,2024-10-08,P008,R04,SR022,C100,57,31.52,1796.64
TXN04772,2025-11-30,P001,R02,SR026,C069,46,40.23,1850.58
TXN04773,2024-11-15,P001,R06,SR018,C059,139,40.44,5621.16
TXN04774,2024-10-12,P006,R02,SR002,C042,96,29.27,2809.92
TXN04775,2024-12-28,P002,R01,SR007,C060,79,53.57,4232.03
TXN04776,2025-07-05,P005,R02,SR014,C108,67,66.33,4444.11
TXN04777,2025-05-07,P002,R02,SR014,C078,178,56.33,10026.74
TXN04778,2024-02-04,P005,R01,SR007,C013,92,68.12,6267.04
TXN04779,2024-03-23,P007,R06,SR024,C076,69,42.45,2929.05
TXN04780,2024-02-02,P008,R03,SR027,C018,51,33.47,1706.97
TXN04781,2024-01-05,P003,R03,SR009,C019,53,34.55,1831.15
TXN04782,2025-10-05,P006,R05,SR017,C032,80,30.11,2408.8
TXN04783,2024-03-24,P002,R04,SR010,C065,41,55.76,2286.16
TXN04784,2024-09-20,P005,R03,SR003,C109,47,67.25,3160.75
TXN04785,2024-11-20,P003,R04,SR016,C103,87,33.37,2903.19
TXN04786,2024-03-28,P004,R01,SR019,C017,61,47.71,2910.31
TXN04787,2024-06-13,P004,R01,SR007,C111,114,50.07,5707.98
TXN04788,2025-06-21,P003,R02,SR020,C075,169,34.65,5855.85
TXN04789,2024-04-28,P006,R01,SR007,C067,106,27.79,2945.74
TXN04790,2024-10-29,P002,R06,SR024,C044,60,56.81,3408.6
TXN04791,2024-05-16,P002,R01,SR019,C013,185,54.66,10112.1
TXN04792,2024-03-03,P006,R01,SR007,C067,107,27.67,2960.69
TXN04793,2024-05-15,P002,R04,SR016,C040,112,52.47,5876.64
TXN04794,2025-07-17,P002,R04,SR004,C095,65,56.65,3682.25
TXN04795,2024-08-03,P004,R04,SR016,C010,129,51.66,6664.14
TXN04796,2025-02-20,P001,R01,SR013,C088,81,38.34,3105.54
TXN04797,2025-10-15,P004,R05,SR029,C008,32,51.68,1653.76
TXN04798,2024-03-18,P001,R02,SR014,C105,70,39.71,2779.7
TXN04799,2025-10-14,P004,R03,SR021,C041,60,46.83,2809.8
TXN04800,2025-10-16,P006,R04,SR016,C070,95,29.0,2755.0
TXN04801,2025-08-27,P006,R04,SR028,C103,76,29.97,2277.72
TXN04802,2024-11-25,P006,R03,SR009,C072,25,28.46,711.5
TXN04803,2024-01-31,P007,R05,SR023,C056,52,40.63,2112.76
TXN04804,2025-05-27,P002,R01,SR013,C043,47,54.91,2580.77
TXN04805,2024-02-29,P002,R01,SR013,C111,184,56.82,10454.88
TXN04806,2024-10-12,P006,R03,SR009,C003,40,28.52,1140.8
TXN04807,2025-01-23,P005,R06,SR024,C062,35,70.26,2459.1
TXN04808,2024-05-29,P006,R03,SR009,C018,49,29.69,1454.81
TXN04809,2024-02-19,P002,R01,SR025,C088,77,54.5,4196.5
TXN04810,2025-06-24,P003,R01,SR013,C060,88,33.35,2934.8
TXN04811,2024-05-13,P005,R01,SR001,C043,50,66.64,3332.0
TXN04812,2024-10-03,P001,R06,SR006,C087,96,39.53,3794.88
TXN04813,2024-04-21,P001,R03,SR009,C030,72,38.57,2777.04
TXN04814,2025-08-06,P006,R03,SR015,C054,22,29.89,657.58
TXN04815,2025-08-08,P005,R01,SR001,C013,102,67.99,6934.98
TXN04816,2024-04-19,P001,R04,SR010,C023,179,38.85,6954.15
TXN04817,2025-09-04,P007,R04,SR022,C029,19,41.41,786.79
TXN04818,2025-03-08,P005,R01,SR019,C094,72,69.27,4987.44
TXN04819,2024-11-10,P006,R01,SR001,C017,42,28.29,1188.18
TXN04820,2025-05-18,P006,R02,SR002,C049,138,28.76,3968.88
TXN04821,2025-11-11,P005,R05,SR005,C073,50,68.98,3449.0
TXN04822,2024-06-29,P003,R01,SR013,C043,39,32.57,1270.23
TXN04823,2024-08-19,P005,R02,SR026,C071,49,70.3,3444.7
TXN04824,2024-05-13,P004,R06,SR018,C015,107,50.41,5393.87
TXN04825,2024-10-12,P006,R06,SR030,C085,75,29.24,2193.0
TXN04826,2024-05-05,P006,R04,SR010,C040,83,29.08,2413.64
TXN04827,2024-01-22,P003,R01,SR001,C057,65,31.05,2018.25
TXN04828,2025-11-28,P006,R03,SR015,C009,36,29.05,1045.8
TXN04829,2025-12-18,P007,R03,SR021,C025,25,41.39,1034.75
TXN04830,2024-06-30,P006,R04,SR016,C100,51,27.55,1405.05
TXN04831,2024-04-23,P008,R03,SR003,C030,60,33.85,2031.0
TXN04832,2025-12-22,P006,R04,SR016,C100,44,29.1,1280.4
TXN04833,2025-01-29,P005,R02,SR020,C034,79,66.45,5249.55
TXN04834,2024-11-10,P002,R06,SR006,C016,129,52.18,6731.22
TXN04835,2024-03-02,P002,R05,SR005,C093,80,53.33,4266.4
TXN04836,2024-12-23,P004,R01,SR013,C027,33,50.95,1681.35
TXN04837,2024-02-05,P008,R06,SR024,C113,44,32.48,1429.12
TXN04838,2024-01-09,P007,R03,SR021,C082,66,40.93,2701.38
TXN04839,2024-04-08,P001,R04,SR022,C102,177,42.05,7442.85
TXN04840,2025-04-20,P003,R01,SR019,C013,120,33.95,4074.0
TXN04841,2025-10-23,P001,R06,SR006,C061,123,39.78,4892.94
TXN04842,2025-01-30,P001,R02,SR026,C078,209,40.83,8533.47
TXN04843,2025-01-20,P002,R01,SR019,C027,50,52.66,2633.0
TXN04844,2024-09-15,P008,R02,SR002,C007,108,33.05,3569.4
TXN04845,2024-03-22,P001,R05,SR023,C056,77,41.56,3200.12
TXN04846,2024-09-23,P003,R02,SR020,C092,26,35.58,925.08
TXN04847,2024-06-27,P004,R04,SR016,C065,46,50.98,2345.08
TXN04848,2025-02-21,P001,R02,SR026,C078,229,39.25,8988.25
TXN04849,2024-05-02,P001,R01,SR025,C088,72,39.06,2812.32
TXN04850,2025-11-23,P004,R04,SR028,C039,87,48.61,4229.07
TXN04851,2025-10-22,P006,R05,SR023,C084,130,29.43,3825.9
TXN04852,2024-11-02,P007,R03,SR021,C006,63,43.24,2724.12
TXN04853,2025-08-08,P003,R02,SR002,C105,51,34.74,1771.74
TXN04854,2025-01-27,P004,R04,SR004,C004,30,50.28,1508.4
TXN04855,2025-11-29,P003,R06,SR018,C076,53,34.32,1818.96
TXN04856,2024-08-26,P001,R06,SR012,C087,87,39.07,3399.09
TXN04857,2024-08-25,P001,R06,SR018,C118,54,39.33,2123.82
TXN04858,2025-07-21,P001,R03,SR015,C030,55,41.82,2300.1
TXN04859,2024-09-21,P002,R05,SR017,C020,103,55.05,5670.15
TXN04860,2024-01-26,P006,R02,SR014,C026,58,27.48,1593.84
TXN04861,2024-05-15,P001,R05,SR023,C063,114,37.79,4308.06
TXN04862,2025-07-21,P006,R04,SR028,C039,77,29.42,2265.34
TXN04863,2025-10-01,P006,R02,SR014,C075,97,28.24,2739.28
TXN04864,2025-03-17,P001,R06,SR018,C113,77,42.74,3290.98
TXN04865,2024-01-13,P001,R02,SR020,C105,57,39.05,2225.85
TXN04866,2025-04-29,P004,R01,SR019,C043,41,48.02,1968.82
TXN04867,2024-03-19,P005,R05,SR011,C038,38,68.74,2612.12
TXN04868,2025-04-30,P003,R02,SR002,C105,64,34.17,2186.88
TXN04869,2025-05-23,P004,R02,SR002,C007,179,50.95,9120.05
TXN04870,2025-12-08,P005,R01,SR001,C111,105,71.88,7547.4
TXN04871,2025-09-13,P001,R03,SR003,C109,82,41.16,3375.12
TXN04872,2024-04-26,P006,R06,SR024,C015,116,28.54,3310.64
TXN04873,2025-12-08,P008,R06,SR006,C059,89,31.42,2796.38
TXN04874,2024-04-15,P005,R02,SR014,C075,113,68.3,7717.9
TXN04875,2024-11-02,P003,R04,SR010,C100,50,32.72,1636.0
TXN04876,2025-10-26,P007,R03,SR003,C006,55,43.69,2402.95
TXN04877,2025-01-03,P003,R05,SR011,C038,47,35.89,1686.83
TXN04878,2025-10-27,P004,R04,SR028,C046,17,48.07,817.19
TXN04879,2025-03-18,P001,R02,SR002,C108,145,36.24,5254.8
TXN04880,2024-06-14,P001,R05,SR005,C008,60,40.63,2437.8
TXN04881,2024-01-06,P007,R01,SR013,C022,87,42.72,3716.64
TXN04882,2025-04-11,P004,R01,SR001,C043,39,49.24,1920.36
TXN04883,2025-07-28,P004,R02,SR020,C108,71,48.93,3474.03
TXN04884,2025-06-20,P004,R04,SR022,C040,89,50.77,4518.53
TXN04885,2025-10-25,P002,R02,SR002,C092,59,59.46,3508.14
TXN04886,2024-03-01,P006,R05,SR023,C081,169,29.84,5042.96
TXN04887,2025-12-29,P002,R02,SR008,C049,127,54.93,6976.11
TXN04888,2025-12-04,P003,R03,SR009,C037,73,33.75,2463.75
TXN04889,2025-12-17,P007,R06,SR018,C110,43,41.48,1783.64
TXN04890,2024-09-16,P001,R03,SR003,C054,73,41.64,3039.72
TXN04891,2025-01-09,P008,R01,SR013,C094,46,34.3,1577.8
TXN04892,2025-11-07,P005,R06,SR006,C076,56,66.93,3748.08
TXN04893,2024-07-02,P003,R03,SR021,C037,119,32.47,3863.93
TXN04894,2025-08-18,P005,R01,SR001,C017,26,71.5,1859.0
TXN04895,2024-11-07,P003,R05,SR011,C114,47,34.13,1604.11
TXN04896,2024-04-23,P001,R02,SR014,C042,120,45.21,5425.2
TXN04897,2025-04-22,P008,R06,SR012,C098,79,31.37,2478.23
TXN04898,2024-06-07,P006,R06,SR012,C047,51,28.84,1470.84
TXN04899,2025-07-02,P003,R03,SR021,C014,114,33.86,3860.04
TXN04900,2024-06-08,P005,R01,SR007,C111,99,67.54,6686.46
TXN04901,2025-10-03,P002,R02,SR002,C042,139,55.91,7771.49
TXN04902,2024-12-01,P001,R01,SR013,C027,60,41.26,2475.6
TXN04903,2024-07-30,P008,R03,SR027,C024,38,32.53,1236.14
TXN04904,2025-10-18,P005,R04,SR016,C065,35,66.16,2315.6
TXN04905,2025-02-11,P005,R02,SR026,C090,50,68.79,3439.5
TXN04906,2024-10-20,P001,R06,SR024,C050,40,40.43,1617.2
TXN04907,2025-02-01,P007,R02,SR020,C007,150,43.03,6454.5
TXN04908,2025-04-07,P002,R01,SR001,C111,154,53.83,8289.82
TXN04909,2025-11-19,P008,R01,SR001,C027,27,29.75,803.25
TXN04910,2025-12-21,P007,R01,SR007,C022,63,39.52,2489.76
TXN04911,2025-06-04,P001,R01,SR013,C013,182,39.09,7114.38
TXN04912,2024-06-06,P005,R05,SR017,C063,61,69.31,4227.91
TXN04913,2025-08-15,P008,R05,SR011,C063,56,30.83,1726.48
TXN04914,2025-08-02,P004,R06,SR030,C016,76,49.16,3736.16
TXN04915,2025-02-03,P005,R04,SR010,C046,28,65.12,1823.36
TXN04916,2024-02-27,P006,R02,SR014,C090,35,27.87,975.45
TXN04917,2024-10-12,P006,R01,SR007,C043,27,28.99,782.73
TXN04918,2025-11-27,P004,R05,SR017,C084,133,48.87,6499.71
TXN04919,2025-09-11,P002,R05,SR023,C115,166,52.65,8739.9
TXN04920,2025-01-30,P002,R01,SR007,C013,113,53.96,6097.48
TXN04921,2025-08-06,P006,R01,SR025,C031,72,28.75,2070.0
TXN04922,2024-06-06,P007,R05,SR005,C083,46,42.4,1950.4
TXN04923,2025-09-09,P006,R06,SR006,C061,91,30.83,2805.53
TXN04924,2025-08-04,P005,R01,SR013,C027,44,70.39,3097.16
TXN04925,2025-03-14,P003,R01,SR019,C057,84,33.18,2787.12
TXN04926,2024-06-17,P002,R03,SR021,C054,85,56.97,4842.45
TXN04927,2025-10-28,P005,R01,SR019,C119,25,67.12,1678.0
TXN04928,2025-06-24,P003,R03,SR009,C006,49,34.17,1674.33
TXN04929,2025-10-08,P005,R01,SR025,C013,106,67.98,7205.88
TXN04930,2025-06-26,P002,R03,SR003,C014,142,58.01,8237.42
TXN04931,2024-09-13,P001,R01,SR001,C022,105,39.57,4154.85
TXN04932,2024-10-08,P007,R06,SR006,C116,49,43.81,2146.69
TXN04933,2025-06-02,P004,R06,SR030,C086,97,47.13,4571.61
TXN04934,2025-01-03,P007,R05,SR023,C112,63,42.96,2706.48
TXN04935,2025-02-08,P001,R06,SR018,C016,110,40.38,4441.8
TXN04936,2024-07-20,P003,R02,SR026,C036,50,31.94,1597.0
TXN04937,2025-08-21,P001,R01,SR019,C067,158,41.3,6525.4
TXN04938,2024-01-18,P007,R01,SR025,C027,42,42.05,1766.1
TXN04939,2024-05-26,P005,R01,SR001,C088,53,65.68,3481.04
TXN04940,2025-12-04,P001,R04,SR028,C095,67,40.07,2684.69
TXN04941,2024-12-04,P007,R06,SR012,C120,65,41.66,2707.9
TXN04942,2025-11-05,P008,R01,SR001,C111,66,33.03,2179.98
TXN04943,2024-07-05,P004,R01,SR019,C067,164,45.97,7539.08
TXN04944,2024-01-11,P008,R05,SR029,C112,45,32.66,1469.7
TXN04945,2025-04-23,P003,R03,SR021,C024,59,34.29,2023.11
TXN04946,2024-01-12,P007,R02,SR008,C097,24,41.48,995.52
TXN04947,2024-06-02,P003,R02,SR014,C092,40,33.47,1338.8
TXN04948,2024-01-16,P005,R02,SR002,C042,93,67.23,6252.39
TXN04949,2024-10-21,P006,R02,SR020,C069,32,28.95,926.4
TXN04950,2025-04-08,P005,R03,SR009,C082,52,64.27,3342.04
TXN04951,2024-08-08,P002,R01,SR019,C012,66,54.63,3605.58
TXN04952,2024-03-29,P002,R01,SR013,C031,92,55.81,5134.52
TXN04953,2024-08-29,P002,R05,SR017,C084,137,55.06,7543.22
TXN04954,2024-05-09,P002,R03,SR021,C030,85,58.12,4940.2
TXN04955,2024-05-01,P002,R04,SR028,C040,108,54.16,5849.28
TXN04956,2024-07-23,P006,R05,SR029,C038,29,28.57,828.53
TXN04957,2024-09-14,P001,R03,SR021,C054,92,41.97,3861.24
TXN04958,2025-09-08,P008,R06,SR018,C050,16,29.68,474.88
TXN04959,2024-12-21,P007,R01,SR013,C012,47,43.14,2027.58
TXN04960,2024-10-04,P007,R04,SR016,C048,59,43.14,2545.26
TXN04961,2025-06-15,P003,R01,SR013,C060,112,33.92,3799.04
TXN04962,2025-03-02,P008,R01,SR013,C067,101,32.53,3285.53
TXN04963,2024-09-01,P003,R03,SR003,C037,122,32.43,3956.46
TXN04964,2024-01-24,P005,R01,SR019,C027,38,66.03,2509.14
TXN04965,2025-05-29,P007,R04,SR016,C070,167,40.92,6833.64
TXN04966,2025-07-06,P001,R05,SR011,C081,201,39.97,8033.97
TXN04967,2024-02-11,P006,R06,SR030,C077,65,29.42,1912.3
